GEO_ID,NAME,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M
1400000US31091956700,"Census Tract 9567, Hooker County, Nebraska",318,49,243,54,204,52,55,25,186,51,26,18,131,41,2,2,0,10,0,10,75,33,205,49,0,10,205,49,127,35,41,21,138,37,23,31,113,38,43,24,0,10,21,19,22,14,218,55,0,10,132,48,86,36,57,22,0,10,52,22,5,5,(X),(X),76.4,10.5,64.2,12,17.3,7.7,58.5,11.7,8.2,5.4,41.2,10.9,0.6,0.8,0,6.8,0,6.8,23.6,10.5,64.5,11.2,0,6.8,64.5,11.2,39.9,11.2,12.9,6.1,43.4,11.3,7.2,9.3,35.5,11.2,(X),(X),0,37.6,48.8,27,51.2,27,(X),(X),0,9.8,60.6,14.5,39.4,14.5,(X),(X),0,31.4,91.2,8.7,8.8,8.7
1400000US31093970500,"Census Tract 9705, Howard County, Nebraska",698,52,572,59,518,58,88,37,466,54,21,16,395,57,5,7,33,29,0,10,126,40,518,64,29,28,489,63,386,57,114,44,222,55,152,51,180,46,52,25,0,10,12,12,40,22,360,58,9,11,242,60,109,41,286,58,20,25,235,53,31,17,(X),(X),81.9,5.7,74.2,6,12.6,5.2,66.8,5.6,3,2.2,56.6,7,0.7,1,4.7,4.2,0,3.2,18.1,5.7,74.2,6.6,4.2,3.9,70.1,7,55.3,7.4,16.3,6.5,31.8,7,21.8,7.2,25.8,6.6,(X),(X),0,33.5,23.1,21.4,76.9,21.4,(X),(X),2.5,3.2,67.2,11,30.3,11,(X),(X),7,8.7,82.2,8.7,10.8,5.8
1400000US31093970600,"Census Tract 9706, Howard County, Nebraska",2022,89,1775,104,1437,106,244,69,1368,98,184,74,1085,106,39,19,71,41,19,24,247,53,1524,97,13,10,1511,96,1153,90,363,78,978,97,200,54,498,73,349,80,0,10,142,50,207,61,932,102,8,8,686,94,238,55,741,73,5,7,683,72,53,31,(X),(X),87.8,2.7,71.1,4.4,12.1,3.3,67.7,3.8,9.1,3.6,53.7,4.8,1.9,0.9,3.5,2,0.9,1.2,12.2,2.7,75.4,3.5,0.6,0.5,74.7,3.5,57,3.9,18,3.8,48.4,4.3,9.9,2.6,24.6,3.5,(X),(X),0,6.2,40.7,11.1,59.3,11.1,(X),(X),0.9,0.9,73.6,5.5,25.5,5.5,(X),(X),0.7,0.9,92.2,4.3,7.2,4.1
1400000US31095963600,"Census Tract 9636, Jefferson County, Nebraska",1497,102,1138,105,965,100,178,54,855,93,101,42,668,83,24,18,7,6,0,10,359,83,1045,104,18,12,1027,103,767,89,90,33,708,85,258,61,452,93,228,71,1,3,121,57,106,33,816,103,9,8,504,86,303,85,453,64,8,9,402,56,43,22,(X),(X),76,5.2,64.5,5.2,11.9,3.4,57.1,5.6,6.7,2.8,44.6,5.2,1.6,1.2,0.5,0.4,0,1.5,24,5.2,69.8,5.7,1.2,0.8,68.6,5.5,51.2,5.5,6,2.2,47.3,4.8,17.2,4,30.2,5.7,(X),(X),0.4,1.5,53.1,13.5,46.5,13.4,(X),(X),1.1,0.9,61.8,8.5,37.1,8.7,(X),(X),1.8,2,88.7,4.1,9.5,4.3
1400000US31095963700,"Census Tract 9637, Jefferson County, Nebraska",1236,95,1055,96,987,96,163,66,827,92,34,26,706,91,11,17,8,13,0,10,181,68,974,92,6,11,968,92,741,100,140,70,770,120,78,42,262,84,278,95,6,11,118,59,154,71,727,103,0,10,632,94,95,48,231,68,0,10,218,66,13,17,(X),(X),85.4,5.2,79.9,5.9,13.2,5.2,66.9,6.4,2.8,2,57.1,6.1,0.9,1.4,0.6,1.1,0,1.8,14.6,5.2,78.8,6.2,0.5,0.8,78.3,6.2,60,7.2,11.3,5.7,62.3,8.3,6.3,3.5,21.2,6.2,(X),(X),2.2,3.7,42.4,16.5,55.4,17.1,(X),(X),0,3,86.9,6.1,13.1,6.1,(X),(X),0,9.3,94.4,6.9,5.6,6.9
1400000US31095963800,"Census Tract 9638, Jefferson County, Nebraska",569,71,498,70,387,64,64,26,398,63,43,31,317,62,11,13,32,29,0,10,71,34,433,63,0,10,433,63,317,54,44,26,364,68,47,24,136,46,184,57,0,10,98,41,86,40,351,66,0,10,309,61,42,24,34,21,0,10,26,17,8,13,(X),(X),87.5,5.7,68,8,11.2,4.3,69.9,7,7.6,5.1,55.7,8.9,1.9,2.2,5.6,4.9,0,3.9,12.5,5.7,76.1,7.2,0,3.9,76.1,7.2,55.7,7.9,7.7,4.9,64,8.4,8.3,4,23.9,7.2,(X),(X),0,11.5,53.3,15.6,46.7,15.6,(X),(X),0,6.2,88,6.1,12,6.1,(X),(X),0,42.3,76.5,32.8,23.5,32.8
1400000US31097967500,"Census Tract 9675, Johnson County, Nebraska",823,50,694,55,585,60,94,31,540,53,44,20,449,53,29,14,6,6,0,10,129,31,633,60,10,7,623,58,451,52,136,41,351,50,129,42,190,38,89,30,4,4,34,20,51,19,397,56,6,6,309,54,82,24,337,52,0,10,280,48,57,32,(X),(X),84.3,3.8,71.1,5.1,11.4,3.7,65.6,4.9,5.3,2.4,54.6,5.6,3.5,1.7,0.7,0.7,0,2.7,15.7,3.8,76.9,4.7,1.2,0.9,75.7,4.5,54.8,5.8,16.5,4.9,42.6,5.5,15.7,4.9,23.1,4.7,(X),(X),4.5,5.1,38.2,15.6,57.3,14.9,(X),(X),1.5,1.6,77.8,5.9,20.7,5.6,(X),(X),0,6.5,83.1,8.9,16.9,8.9
1400000US31097967600,"Census Tract 9676, Johnson County, Nebraska",986,84,807,88,626,80,57,19,722,90,122,51,469,79,6,6,11,13,0,10,179,43,719,101,10,9,709,101,535,104,161,55,507,94,42,26,267,65,168,35,3,6,51,19,114,34,557,80,2,4,435,79,120,44,261,67,5,8,223,63,33,34,(X),(X),81.8,4.4,63.5,6.8,5.8,2,73.2,5.3,12.4,4.9,47.6,6.2,0.6,0.6,1.1,1.3,0,2.3,18.2,4.4,72.9,6.8,1,0.9,71.9,6.9,54.3,7.9,16.3,4.9,51.4,8.3,4.3,2.5,27.1,6.8,(X),(X),1.8,3.5,30.4,11.3,67.9,11.2,(X),(X),0.4,0.7,78.1,7.8,21.5,7.6,(X),(X),1.9,2.8,85.4,12.3,12.6,12.5
1400000US31099966600,"Census Tract 9666, Kearney County, Nebraska",1430,78,1267,89,1102,84,98,32,1116,99,83,53,917,83,15,14,75,47,0,10,163,55,1199,83,6,7,1193,83,1044,89,239,59,811,88,183,45,231,61,134,50,0,10,66,30,68,43,705,85,6,7,578,78,121,40,591,89,0,10,549,86,42,26,(X),(X),88.6,3.8,77.1,4.9,6.9,2.3,78,4.8,5.8,3.6,64.1,4.8,1,1,5.2,3.2,0,1.6,11.4,3.8,83.8,4.1,0.4,0.5,83.4,4.1,73,4.8,16.7,4.2,56.7,4.9,12.8,3.2,16.2,4.1,(X),(X),0,15.4,49.3,21.3,50.7,21.3,(X),(X),0.9,0.9,82,5.3,17.2,5.2,(X),(X),0,3.7,92.9,4.5,7.1,4.5
1400000US31099966700,"Census Tract 9667, Kearney County, Nebraska",1236,89,1061,95,778,120,98,46,914,111,113,58,760,125,21,29,51,47,11,17,175,56,968,112,0,10,968,112,852,125,149,70,804,119,81,49,268,82,109,61,0,10,26,26,83,55,684,107,0,10,555,115,129,57,443,85,0,10,387,83,56,38,(X),(X),85.8,4.4,62.9,7.9,7.9,3.7,73.9,6.4,9.1,4.7,61.5,8.7,1.7,2.3,4.1,3.8,0.9,1.3,14.2,4.4,78.3,6.6,0,1.8,78.3,6.6,68.9,7.8,12.1,5.5,65,8.4,6.6,3.9,21.7,6.6,(X),(X),0,18.5,23.9,22,76.1,22,(X),(X),0,3.2,81.1,8.5,18.9,8.5,(X),(X),0,4.9,87.4,8.2,12.6,8.2
1400000US31101000100,"Census Tract 1, Keith County, Nebraska",804,69,681,83,519,91,69,39,576,73,73,48,435,80,9,12,12,13,5,9,123,56,651,81,0,10,651,81,471,86,141,60,510,86,0,10,153,57,230,75,0,10,139,69,91,54,459,81,0,10,410,81,49,25,115,41,0,10,102,43,13,14,(X),(X),84.7,6.9,64.6,8.3,8.6,4.7,71.6,6.9,9.1,6,54.1,8.3,1.1,1.5,1.5,1.7,0.6,1.1,15.3,6.9,81,7,0,2.8,81,7,58.6,8.4,17.5,7.5,63.4,8.3,0,2.8,19,7,(X),(X),0,9.3,60.4,21.1,39.6,21.1,(X),(X),0,4.8,89.3,5.5,10.7,5.5,(X),(X),0,17.7,88.7,13.2,11.3,13.2
1400000US31101000200,"Census Tract 2, Keith County, Nebraska",1489,98,1290,98,1048,102,165,49,1069,108,66,51,787,116,0,10,36,29,0,10,199,66,1215,105,0,10,1215,105,889,108,159,65,1007,114,96,53,274,80,337,97,0,10,193,74,144,79,638,110,0,10,571,102,67,37,514,113,0,10,451,108,63,38,(X),(X),86.6,4.2,70.4,5.2,11.1,3.4,71.8,5.3,4.4,3.4,52.9,6.7,0,1.5,2.4,2,0,1.5,13.4,4.2,81.6,5.1,0,1.5,81.6,5.1,59.7,6.6,10.7,4.6,67.6,5.7,6.4,3.5,18.4,5.1,(X),(X),0,6.5,57.3,18.1,42.7,18.1,(X),(X),0,3.5,89.5,5.4,10.5,5.4,(X),(X),0,4.3,87.7,7,12.3,7
1400000US31101000300,"Census Tract 3, Keith County, Nebraska",1589,122,1375,113,1280,111,139,39,1191,108,67,45,857,105,10,8,24,18,0,10,214,71,1313,107,7,6,1306,107,1003,106,248,66,866,114,221,57,276,74,231,80,0,10,89,47,142,70,746,88,3,4,633,86,110,40,612,93,4,5,584,90,24,19,(X),(X),86.5,4.2,80.6,5.2,8.7,2.5,75,4.4,4.2,2.8,53.9,5.5,0.6,0.5,1.5,1.1,0,1.4,13.5,4.2,82.6,4.2,0.4,0.4,82.2,4.2,63.1,5.4,15.6,4.2,54.5,5.9,13.9,3.4,17.4,4.2,(X),(X),0,9.3,38.5,17.9,61.5,17.9,(X),(X),0.4,0.6,84.9,5.3,14.7,5.1,(X),(X),0.7,0.8,95.4,3.1,3.9,3
1400000US31103975400,"Census Tract 9754, Keya Paha County, Nebraska",304,37,254,37,231,38,40,15,195,35,13,11,133,25,1,3,3,4,0,10,50,22,240,37,4,6,236,37,159,35,23,14,202,39,20,10,64,24,41,20,4,6,22,12,15,12,172,40,0,10,138,38,34,19,91,23,0,10,76,21,15,10,(X),(X),83.6,6.7,76,8.4,13.2,4.7,64.1,8.3,4.3,3.5,43.8,6.9,0.3,1,1,1.3,0,7.1,16.4,6.7,78.9,7.5,1.3,1.9,77.6,7.8,52.3,9,7.6,4.4,66.4,9.3,6.6,3.3,21.1,7.5,(X),(X),9.8,14.3,53.7,21.3,36.6,21.6,(X),(X),0,12.2,80.2,10.3,19.8,10.3,(X),(X),0,21.7,83.5,9.5,16.5,9.5
1400000US31105954500,"Census Tract 9545, Kimball County, Nebraska",1577,96,1372,98,1135,93,129,47,1192,102,134,55,919,110,16,24,12,12,0,10,205,56,1195,92,15,11,1180,91,826,114,206,63,877,92,110,45,382,88,256,76,5,7,125,57,126,53,839,101,10,9,617,93,212,60,482,85,0,10,438,80,44,29,(X),(X),87,3.4,72,5.1,8.2,3,75.6,4.1,8.5,3.4,58.3,5.6,1,1.5,0.8,0.7,0,1.4,13,3.4,75.8,5,1,0.7,74.8,4.9,52.4,7.2,13.1,4,55.6,5.2,7,2.8,24.2,5,(X),(X),2,2.8,48.8,14.8,49.2,14.7,(X),(X),1.2,1.1,73.5,6.5,25.3,6.6,(X),(X),0,4.6,90.9,5.8,9.1,5.8
1400000US31107976200,"Census Tract 9762, Knox County, Nebraska",1322,85,1071,86,918,84,186,41,789,82,64,32,630,71,32,22,20,17,0,10,251,56,933,81,9,8,924,80,614,72,149,51,700,66,88,43,389,67,206,43,0,10,110,33,96,28,720,85,6,5,482,76,232,58,396,57,3,4,332,53,61,30,(X),(X),81,4.1,69.4,4.9,14.1,3.2,59.7,4.2,4.8,2.3,47.7,4.6,2.4,1.7,1.5,1.3,0,1.7,19,4.1,70.6,4.6,0.7,0.6,69.9,4.5,46.4,4.7,11.3,3.8,53,4.5,6.7,3.1,29.4,4.6,(X),(X),0,10.3,53.4,10.6,46.6,10.6,(X),(X),0.8,0.8,66.9,7.1,32.2,7.1,(X),(X),0.8,1,83.8,7.1,15.4,7.2
1400000US31107976300,"Census Tract 9763, Knox County, Nebraska",985,63,899,65,758,61,140,37,689,71,83,45,533,63,24,13,27,15,2,4,86,26,838,68,7,6,831,69,619,63,173,51,589,66,101,39,147,36,123,29,0,10,68,22,55,22,497,78,7,6,442,74,48,24,365,51,0,10,321,46,44,28,(X),(X),91.3,2.6,77,4.9,14.2,3.9,69.9,4.5,8.4,4.4,54.1,5.8,2.4,1.3,2.7,1.5,0.2,0.4,8.7,2.6,85.1,3.6,0.7,0.6,84.4,3.8,62.8,4.9,17.6,4.7,59.8,6,10.3,4,14.9,3.6,(X),(X),0,16.6,55.3,13.3,44.7,13.3,(X),(X),1.4,1.2,88.9,4.7,9.7,4.5,(X),(X),0,6,87.9,7.2,12.1,7.2
1400000US31107976400,"Census Tract 9764, Knox County, Nebraska",1279,86,1079,94,829,86,116,34,871,92,119,40,663,86,14,11,28,15,0,10,200,36,955,92,29,16,926,94,708,76,201,51,643,87,98,26,324,48,199,47,0,10,99,36,100,28,675,82,15,11,471,76,189,45,405,60,14,12,356,61,35,14,(X),(X),84.4,3,64.8,4.7,9.1,2.7,68.1,4.1,9.3,3.1,51.8,5.1,1.1,0.8,2.2,1.2,0,1.7,15.6,3,74.7,3.8,2.3,1.3,72.4,4.2,55.4,4.2,15.7,3.8,50.3,5.2,7.7,2,25.3,3.8,(X),(X),0,10.7,49.7,10.6,50.3,10.6,(X),(X),2.2,1.6,69.8,6.6,28,6.4,(X),(X),3.5,3,87.9,4.5,8.6,3.4
1400000US31109000100,"Census Tract 1, Lancaster County, Nebraska",1535,109,1305,123,1088,125,102,51,1143,134,161,92,725,120,11,15,49,36,0,10,230,87,1141,119,7,11,1134,120,969,124,172,67,933,127,46,32,394,108,281,90,0,10,154,66,127,65,906,121,7,11,632,120,267,101,348,98,0,10,348,98,0,10,(X),(X),85,5.5,70.9,7.2,6.6,3.3,74.5,7,10.5,5.8,47.2,7.5,0.7,1,3.2,2.4,0,1.5,15,5.5,74.3,6.4,0.5,0.7,73.9,6.5,63.1,7.3,11.2,4.3,60.8,7.4,3,2,25.7,6.4,(X),(X),0,7.7,54.8,17.2,45.2,17.2,(X),(X),0.8,1.2,69.8,10.1,29.5,9.9,(X),(X),0,6.3,100,6.3,0,6.3
1400000US31109000201,"Census Tract 2.01, Lancaster County, Nebraska",2053,108,1792,134,1613,162,171,87,1511,152,29,34,1259,185,15,25,65,80,0,10,261,100,1761,130,0,10,1761,130,1468,168,204,111,1468,154,69,54,292,105,273,120,0,10,183,109,90,52,1056,179,0,10,902,173,154,95,724,212,0,10,676,211,48,41,(X),(X),87.3,4.8,78.6,7.4,8.3,4.3,73.6,5.8,1.4,1.7,61.3,7.4,0.7,1.2,3.2,3.9,0,1.1,12.7,4.8,85.8,5,0,1.1,85.8,5,71.5,7,9.9,5.3,71.5,7,3.4,2.6,14.2,5,(X),(X),0,7.9,67,19.6,33,19.6,(X),(X),0,2.1,85.4,8.6,14.6,8.6,(X),(X),0,3.1,93.4,5.8,6.6,5.8
1400000US31109000202,"Census Tract 2.02, Lancaster County, Nebraska",1733,114,1598,125,1125,161,101,40,1382,125,239,101,968,139,16,25,10,15,0,10,135,75,1459,122,8,13,1451,122,1248,135,357,108,1075,138,0,10,274,93,304,99,0,10,240,90,64,38,1135,151,0,10,934,139,201,89,294,83,8,13,277,80,9,14,(X),(X),92.2,4.3,64.9,8.1,5.8,2.3,79.7,5.3,13.8,5.7,55.9,8,0.9,1.4,0.6,0.9,0,1.3,7.8,4.3,84.2,5.1,0.5,0.8,83.7,5.1,72,6.3,20.6,6.2,62,7,0,1.3,15.8,5.1,(X),(X),0,7.1,78.9,11.8,21.1,11.8,(X),(X),0,2,82.3,7.2,17.7,7.2,(X),(X),2.7,4.5,94.2,6.3,3.1,4.5
1400000US31109000300,"Census Tract 3, Lancaster County, Nebraska",1663,117,1464,134,1138,162,181,74,1225,141,188,113,821,156,0,10,18,23,0,10,199,92,1178,137,0,10,1178,137,948,140,130,87,1040,151,23,20,485,112,393,117,0,10,179,75,214,91,1064,132,0,10,835,130,229,87,206,99,0,10,164,88,42,46,(X),(X),88,5.4,68.4,8.5,10.9,4.3,73.7,6.6,11.3,6.7,49.4,9.2,0,1.3,1.1,1.4,0,1.3,12,5.4,70.8,6.5,0,1.3,70.8,6.5,57,7.2,7.8,5.1,62.5,8.2,1.4,1.2,29.2,6.5,(X),(X),0,5.6,45.5,15.1,54.5,15.1,(X),(X),0,2.1,78.5,7.7,21.5,7.7,(X),(X),0,10.3,79.6,20,20.4,20
1400000US31109000400,"Census Tract 4, Lancaster County, Nebraska",1963,148,1873,138,1448,208,123,64,1706,142,278,116,1135,153,9,13,82,72,0,14,90,49,1717,158,0,14,1717,158,1422,162,194,101,1474,158,176,80,246,84,621,161,0,14,494,146,127,79,1023,183,0,14,904,181,119,69,319,115,0,14,319,115,0,14,(X),(X),95.4,2.4,73.8,7.9,6.3,3.2,86.9,5,14.2,6.1,57.8,6.8,0.5,0.7,4.2,3.6,0,1.1,4.6,2.4,87.5,4.2,0,1.1,87.5,4.2,72.4,6.1,9.9,5,75.1,6,9,4.1,12.5,4.2,(X),(X),0,3.6,79.5,11.5,20.5,11.5,(X),(X),0,2.2,88.4,6.6,11.6,6.6,(X),(X),0,6.8,100,6.8,0,6.8
1400000US31109000500,"Census Tract 5, Lancaster County, Nebraska",893,114,877,114,765,117,35,21,819,115,51,38,592,105,0,10,5,7,0,10,16,18,742,101,3,7,739,100,586,106,93,51,607,104,35,32,151,67,352,95,3,7,286,85,63,44,476,97,0,10,395,83,81,56,65,37,0,10,58,33,7,12,(X),(X),98.2,2,85.7,5.3,3.9,2.4,91.7,4.2,5.7,4.1,66.3,6.9,0,2.5,0.6,0.8,0,2.5,1.8,2,83.1,6.6,0.3,0.7,82.8,6.7,65.6,8.3,10.4,5.7,68,8.3,3.9,3.6,16.9,6.6,(X),(X),0.9,1.9,81.3,11,17.9,11,(X),(X),0,4.6,83,10.3,17,10.3,(X),(X),0,28.5,89.2,15.6,10.8,15.6
1400000US31109000600,"Census Tract 6, Lancaster County, Nebraska",42,31,42,31,42,31,0,14,42,31,0,14,30,32,0,14,0,14,0,14,0,14,35,33,0,14,35,33,35,33,0,14,35,33,0,14,7,10,5,7,0,14,5,7,0,14,22,26,0,14,15,24,7,10,15,21,0,14,15,21,0,14,(X),(X),100,38.1,100,38.1,0,38.1,100,38.1,0,38.1,71.4,38.7,0,38.1,0,38.1,0,38.1,0,38.1,83.3,31.1,0,38.1,83.3,31.1,83.3,31.1,0,38.1,83.3,31.1,0,38.1,16.7,31.1,(X),(X),0,100,100,100,0,100,(X),(X),0,52.6,68.2,56.7,31.8,56.7,(X),(X),0,63.7,100,63.7,0,63.7
1400000US31109000700,"Census Tract 7, Lancaster County, Nebraska",1140,137,1051,149,926,166,48,50,1003,146,118,87,507,134,0,10,71,75,0,10,89,73,915,157,0,10,915,157,652,141,27,27,859,157,15,23,225,111,353,113,0,10,284,102,69,73,654,130,0,10,571,126,83,49,133,83,0,10,60,48,73,71,(X),(X),92.2,6.4,81.2,10,4.2,4.3,88,7.3,10.4,7.7,44.5,10.8,0,2,6.2,6.4,0,2,7.8,6.4,80.3,9.6,0,2,80.3,9.6,57.2,11.1,2.4,2.4,75.4,9.7,1.3,2,19.7,9.6,(X),(X),0,6.2,80.5,18.8,19.5,18.8,(X),(X),0,3.4,87.3,7.4,12.7,7.4,(X),(X),0,15.5,45.1,34.8,54.9,34.8
1400000US31109000800,"Census Tract 8, Lancaster County, Nebraska",1474,101,1246,140,1186,148,69,46,1133,130,33,31,808,122,10,17,78,59,0,10,228,113,1221,140,0,10,1221,140,1011,146,148,92,1073,144,26,30,253,106,260,114,0,10,177,105,83,61,1033,148,0,10,872,150,161,91,181,70,0,10,172,70,9,14,(X),(X),84.5,7.6,80.5,8.4,4.7,3.1,76.9,6.6,2.2,2.1,54.8,7.5,0.7,1.1,5.3,3.9,0,1.5,15.5,7.6,82.8,7.1,0,1.5,82.8,7.1,68.6,8,10,6.1,72.8,8.7,1.8,2.1,17.2,7.1,(X),(X),0,8.3,68.1,22.6,31.9,22.6,(X),(X),0,2.2,84.4,8.5,15.6,8.5,(X),(X),0,11.7,95,7.8,5,7.8
1400000US31109000900,"Census Tract 9, Lancaster County, Nebraska",1611,97,1506,116,1356,122,141,69,1249,131,60,51,981,151,49,47,36,34,0,10,105,71,1412,122,0,10,1412,122,1106,138,90,47,1316,128,30,24,199,87,336,79,0,10,272,77,64,48,795,130,0,10,670,134,125,77,480,116,0,10,470,115,10,13,(X),(X),93.5,4.4,84.2,5.5,8.8,4.3,77.5,6.2,3.7,3.2,60.9,8.1,3,2.9,2.2,2.1,0,1.4,6.5,4.4,87.6,5.4,0,1.4,87.6,5.4,68.7,7.2,5.6,2.9,81.7,6,1.9,1.5,12.4,5.4,(X),(X),0,6.5,81,13.8,19,13.8,(X),(X),0,2.8,84.3,9.3,15.7,9.3,(X),(X),0,4.6,97.9,2.7,2.1,2.7
1400000US31109001001,"Census Tract 10.01, Lancaster County, Nebraska",1275,93,1171,108,1012,114,98,33,1041,113,139,92,666,117,6,10,80,57,0,10,104,63,1122,110,7,13,1115,110,896,130,123,73,962,112,42,30,153,83,215,95,0,10,167,87,48,50,658,141,7,13,560,127,91,56,402,89,0,10,388,87,14,22,(X),(X),91.8,4.9,79.4,7.9,7.7,2.6,81.6,5.8,10.9,6.9,52.2,9.3,0.5,0.8,6.3,4.5,0,1.7,8.2,4.9,88,6.4,0.5,1,87.5,6.4,70.3,9.2,9.6,5.6,75.5,7.6,3.3,2.4,12,6.4,(X),(X),0,9.9,77.7,21.4,22.3,21.4,(X),(X),1.1,2,85.1,7.9,13.8,7.7,(X),(X),0,5.4,96.5,5.3,3.5,5.3
1400000US31109001002,"Census Tract 10.02, Lancaster County, Nebraska",859,73,772,71,712,78,62,26,704,73,22,16,474,83,0,10,40,45,0,10,87,35,730,71,0,10,730,71,579,78,61,43,663,79,30,20,129,49,131,48,0,10,76,37,55,33,558,87,0,10,489,80,69,40,170,41,0,10,165,40,5,7,(X),(X),89.9,3.9,82.9,4.9,7.2,3.1,82,4.8,2.6,1.8,55.2,8.9,0,2.6,4.7,5.2,0,2.6,10.1,3.9,85,5.3,0,2.6,85,5.3,67.4,7.3,7.1,5,77.2,6.7,3.5,2.3,15,5.3,(X),(X),0,15.7,58,19.8,42,19.8,(X),(X),0,3.9,87.6,6.7,12.4,6.7,(X),(X),0,12.4,97.1,4.2,2.9,4.2
1400000US31109001003,"Census Tract 10.03, Lancaster County, Nebraska",1780,79,1585,100,1377,132,131,48,1349,112,95,58,1035,142,17,21,63,43,0,10,195,73,1432,132,13,14,1419,132,1136,131,136,63,1251,134,32,31,348,126,234,88,7,11,140,72,87,50,1188,145,6,9,952,149,230,108,358,100,0,10,327,107,31,30,(X),(X),89,4.1,77.4,6,7.4,2.7,75.8,5.9,5.3,3.3,58.1,6.9,1,1.2,3.5,2.4,0,1.3,11,4.1,80.4,6.9,0.7,0.8,79.7,7,63.8,7.3,7.6,3.5,70.3,7.3,1.8,1.7,19.6,6.9,(X),(X),3,4.9,59.8,18.7,37.2,18.6,(X),(X),0.5,0.7,80.1,8.7,19.4,8.6,(X),(X),0,6.1,91.3,9,8.7,9
1400000US31109001101,"Census Tract 11.01, Lancaster County, Nebraska",1799,85,1721,94,1419,125,84,53,1559,97,203,96,1101,118,16,14,56,32,0,10,78,51,1609,107,0,10,1609,107,1349,113,114,53,1474,116,47,29,190,77,184,93,0,10,122,68,62,57,686,126,0,10,574,139,112,60,929,111,0,10,913,114,16,18,(X),(X),95.7,2.8,78.9,6.1,4.7,2.9,86.7,4.4,11.3,5.3,61.2,6.5,0.9,0.8,3.1,1.8,0,1.2,4.3,2.8,89.4,4.2,0,1.2,89.4,4.2,75,5.3,6.3,2.9,81.9,5.2,2.6,1.6,10.6,4.2,(X),(X),0,11.5,66.3,23.6,33.7,23.6,(X),(X),0,3.2,83.7,9.4,16.3,9.4,(X),(X),0,2.4,98.3,1.9,1.7,1.9
1400000US31109001102,"Census Tract 11.02, Lancaster County, Nebraska",1426,61,1363,76,1236,86,218,76,1105,110,35,27,960,103,0,10,26,24,0,10,63,51,1302,83,0,10,1302,83,919,105,102,50,1169,99,38,29,124,67,193,70,0,10,136,61,57,48,785,99,0,10,726,96,59,40,448,81,0,10,440,83,8,13,(X),(X),95.6,3.6,86.7,4.8,15.3,5.4,77.5,6.6,2.5,1.9,67.3,6.4,0,1.6,1.8,1.7,0,1.6,4.4,3.6,91.3,4.6,0,1.6,91.3,4.6,64.4,6.4,7.2,3.5,82,6.4,2.7,2.1,8.7,4.6,(X),(X),0,11,70.5,22,29.5,22,(X),(X),0,2.8,92.5,5,7.5,5,(X),(X),0,4.9,98.2,3,1.8,3
